date,userID,currentRanking,votePerPostRanking,tier,points,totalGoldMedals,totalSilverMedals,totalBronzeMedals,votesPerPost,totalDiscussionsCount,totalTopicsCount,totalRepliesCount,totalUpvotesCount
2023-01-09,junkoda,306,74,EXPERT,245,10,5,68,4.696428571428571,112,9,103,526
2023-01-09,bcruise,307,332,EXPERT,243,1,13,204,0.8075,400,13,387,323
2023-01-09,nroman,308,80,MASTER,243,29,31,188,4.5,344,35,309,1548
2023-01-09,ayushjain001,309,336,EXPERT,243,2,4,289,0.7896678966789668,542,52,490,428
2023-01-09,louieshao,310,177,EXPERT,242,8,3,80,2.377142857142857,175,24,151,416
2023-01-09,ddanevskyi,311,32,EXPERT,241,28,24,103,7.051502145922747,233,22,211,1643
2023-01-09,something4kag,312,296,EXPERT,239,3,16,362,1.0526315789473684,684,46,638,720
2023-01-09,andreshg,313,382,EXPERT,239,0,2,814,0.6057108140947752,1646,7,1639,997
2023-01-09,summerakousar,314,286,EXPERT,239,2,5,223,1.188087774294671,319,16,303,379
2023-01-09,its7171,315,92,MASTER,238,26,28,162,4.155172413793103,290,15,275,1205
2023-01-09,stefankahl,316,50,EXPERT,238,19,17,80,5.6118421052631575,152,13,139,853
2023-01-09,stonet2000,317,161,EXPERT,238,11,18,115,2.668016194331984,247,38,209,659
2023-01-09,julianmukaj,318,400,EXPERT,237,4,20,121,0.1805555555555555,288,8,280,52
2023-01-09,yiheng,319,115,MASTER,236,29,30,156,3.603448275862069,406,40,366,1463
2023-01-09,oscarm524,320,323,EXPERT,236,1,5,198,0.8425655976676385,343,9,334,289
2023-01-09,ropeonmars,321,259,EXPERT,234,4,5,102,1.4615384615384617,299,23,276,437
2023-01-09,ayuraj,322,200,EXPERT,233,17,7,135,2.080246913580247,324,34,290,674
2023-01-09,reighns,323,248,EXPERT,233,19,18,242,1.6434782608695653,575,73,502,945
2023-01-09,iamleonie,324,185,EXPERT,233,10,5,168,2.3421052631578947,228,11,217,534
2023-01-09,jonbown,325,335,EXPERT,232,1,2,250,0.7911832946635731,431,16,415,341
2023-01-09,imeintanis,326,279,EXPERT,232,6,14,290,1.2309197651663406,511,17,494,629
2023-01-09,aikhmelnytskyy,327,190,EXPERT,231,11,15,138,2.2846715328467155,274,52,222,626
2023-01-09,verracodeguacas,328,287,EXPERT,228,3,15,163,1.1695906432748535,342,17,325,400
2023-01-09,currypurin,329,84,EXPERT,228,12,7,66,4.368421052631579,114,12,102,498
2023-01-09,conjuring92,330,129,EXPERT,227,5,4,57,3.2,100,5,95,320
2023-01-09,frtgnn,331,209,GRANDMASTER,227,57,21,681,2.0389879717959354,2411,83,2328,4916
2023-01-09,prashant808,332,389,EXPERT,226,0,0,249,0.5515789473684211,475,0,475,262
2023-01-09,rajattomar132,333,249,EXPERT,225,5,8,234,1.6339712918660287,418,28,390,683
2023-01-09,hassanshehzadk,334,293,EXPERT,224,2,3,220,1.0857142857142856,315,11,304,342
2023-01-09,optimo,335,243,EXPERT,222,10,20,251,1.711111111111111,450,15,435,770
2023-01-09,illidan7,336,178,EXPERT,222,10,4,63,2.3768115942028984,138,21,117,328
2023-01-09,bibek777,337,93,MASTER,220,44,43,215,4.152610441767068,498,117,381,2068
2023-01-09,underwearfitting,338,174,EXPERT,220,15,25,215,2.471698113207548,371,7,364,917
2023-01-09,omkargowda,339,311,EXPERT,219,3,1,224,0.9583333333333334,360,5,355,345
2023-01-09,tarkkaanko,340,308,EXPERT,219,4,2,160,0.9745042492917848,353,17,336,344
2023-01-09,vadimtimakin,341,109,EXPERT,217,11,9,95,3.7586206896551726,145,28,117,545
2023-01-09,ks2019,342,132,EXPERT,216,15,28,134,3.1434599156118144,237,39,198,745
2023-01-09,melikedilekci,343,398,EXPERT,215,0,0,231,0.4075342465753425,584,0,584,238
2023-01-09,nlztrk,344,146,EXPERT,214,8,11,70,2.977099236641221,131,20,111,390
2023-01-09,yujiariyasu,345,126,EXPERT,214,13,5,70,3.333333333333333,159,11,148,530
2023-01-09,datascientistfp,346,35,EXPERT,214,9,1,55,6.305555555555555,72,10,62,454
2023-01-09,marketneutral,347,216,EXPERT,212,16,24,244,1.9924670433145009,531,52,479,1058
2023-01-09,ammarali32,348,97,EXPERT,211,10,4,100,4.059523809523809,168,12,156,682
2023-01-09,meetnagadia,349,205,EXPERT,211,9,12,167,2.055851063829788,376,33,343,773
2023-01-09,ankitp013,350,353,EXPERT,210,0,1,613,0.7334047109207709,934,20,914,685
2023-01-09,sonalisingh1411,351,378,EXPERT,210,1,1,332,0.6143695014662757,682,1,681,419
2023-01-09,bakeryproducts,352,85,EXPERT,209,7,7,57,4.362745098039215,102,4,98,445
2023-01-09,nghihuynh,353,275,EXPERT,207,4,6,89,1.2857142857142858,210,9,201,270
2023-01-09,nikhilmishradev,354,168,EXPERT,206,11,13,144,2.5,282,32,250,705
2023-01-09,jonathanbesomi,355,41,EXPERT,206,7,2,53,6.047244094488189,127,16,111,768
2023-01-09,vainero,356,395,EXPERT,206,0,0,233,0.4656188605108055,509,0,509,237
2023-01-09,mithilsalunkhe,357,266,EXPERT,206,8,13,139,1.3779761904761905,336,32,304,463
2023-01-09,yvonnef,358,310,EXPERT,205,5,5,298,0.9717261904761904,672,13,659,653
2023-01-09,gauravbrills,359,307,EXPERT,204,3,5,175,0.9747899159663864,357,6,351,348
2023-01-09,ishandutta,360,230,EXPERT,204,14,16,162,1.8602620087336244,458,85,373,852
2023-01-09,olegsidorshin,361,51,EXPERT,204,5,3,44,5.549295774647887,71,7,64,394
2023-01-09,manabendrarout,362,268,EXPERT,203,7,7,342,1.3682310469314078,554,29,525,758
2023-01-09,cid007,363,352,EXPERT,201,0,2,229,0.7344173441734417,369,8,361,271
2023-01-09,batrosjamali,364,54,EXPERT,201,4,9,58,5.380952380952381,126,22,104,678
2023-01-09,bwandowando,365,391,EXPERT,200,0,3,165,0.5043478260869565,345,22,323,174
2023-01-09,muhammad4hmed,366,229,EXPERT,200,6,7,72,1.8628571428571428,175,41,134,326
2023-01-09,kurupical,367,44,EXPERT,199,12,8,53,5.861386138613861,101,12,89,592
2023-01-09,selimsef,368,9,EXPERT,198,14,14,76,10.826771653543307,127,6,121,1375
2023-01-09,jeffsonas,369,289,MASTER,197,12,39,358,1.1291666666666669,1200,135,1065,1355
2023-01-09,ogrellier,370,142,GRANDMASTER,197,60,70,730,3.00684462696783,1461,64,1397,4393
2023-01-09,alincijov,371,397,EXPERT,197,1,11,542,0.4349662162162162,1184,22,1162,515
2023-01-09,philippebillet,372,356,EXPERT,197,0,0,208,0.7021943573667712,319,3,316,224
2023-01-09,allunia,373,183,EXPERT,196,9,14,121,2.3490196078431373,255,11,244,599
2023-01-09,tvdwiele,374,57,EXPERT,196,15,29,170,5.260223048327138,269,15,254,1415
2023-01-09,fankaixie,375,105,EXPERT,196,7,2,47,3.8705882352941177,85,8,77,329
2023-01-09,zvr842,376,318,EXPERT,196,1,8,123,0.9083969465648856,262,31,231,238
2023-01-09,datafan07,377,242,EXPERT,195,10,8,221,1.72,425,12,413,731
2023-01-09,harangdev,378,52,EXPERT,194,10,9,116,5.433962264150943,212,12,200,1152
2023-01-09,cyruskouhyar,379,345,EXPERT,194,1,0,353,0.7554671968190855,503,1,502,380
2023-01-09,weka511,380,303,EXPERT,193,2,8,270,1.0058479532163742,513,41,472,516
2023-01-09,firuzjuraev,381,319,EXPERT,193,1,2,289,0.9078014184397164,423,5,418,384
2023-01-09,xiaowangiiiii,382,194,EXPERT,193,8,6,108,2.193717277486911,191,22,169,419
2023-01-09,drtausamaru,383,173,EXPERT,193,12,15,151,2.476014760147601,271,16,255,671
2023-01-09,superant,384,250,EXPERT,192,9,25,262,1.616949152542373,590,44,546,954
2023-01-09,solverworld,385,245,EXPERT,192,8,10,114,1.6798245614035088,228,26,202,383
2023-01-09,rishirajacharya,386,184,EXPERT,191,11,7,71,2.346938775510204,147,26,121,345
2023-01-09,shahules,387,273,MASTER,190,23,29,410,1.2977824709609294,947,81,866,1229
2023-01-09,ashwinshetgaonkar,388,333,EXPERT,190,1,5,243,0.7985781990521327,422,5,417,337
2023-01-09,mohidabdulrehman,389,328,EXPERT,190,1,0,195,0.8254545454545454,275,2,273,227
2023-01-09,scirpus,390,188,GRANDMASTER,189,76,113,783,2.294354838709677,1736,164,1572,3983
2023-01-09,sytuannguyen,391,258,EXPERT,189,7,16,110,1.4903474903474905,259,29,230,386
2023-01-09,nxrprime,392,261,EXPERT,189,18,27,419,1.4274725274725275,910,82,828,1299
2023-01-09,adamwurdits,393,162,EXPERT,189,7,5,107,2.660377358490566,159,10,149,423
2023-01-09,hannes82,394,224,EXPERT,187,4,8,136,1.9057377049180328,244,7,237,465
2023-01-09,aliabdin1,395,329,EXPERT,186,3,7,275,0.8242245199409158,677,15,662,558
2023-01-09,gaganmaahi224,396,370,EXPERT,185,0,0,402,0.6400560224089635,714,0,714,457
2023-01-09,marcinrutecki,397,394,EXPERT,185,0,0,184,0.4763406940063091,317,0,317,151
2023-01-09,ysthehurricane,398,171,EXPERT,184,5,6,119,2.48559670781893,243,28,215,604
2023-01-09,sardorabdirayimov,399,263,EXPERT,184,5,5,165,1.420863309352518,278,29,249,395
2023-01-09,ludovicocuoghi,400,375,EXPERT,184,0,1,386,0.6197183098591549,710,0,710,440
2023-01-13,cdeotte,1,63,GRANDMASTER,9534,398,535,4515,5.059501411100658,8504,237,8267,43026
2023-01-13,hengck23,2,73,GRANDMASTER,5440,421,491,2803,4.748956768486062,5991,583,5408,28451
2023-01-13,mpwolke,3,319,GRANDMASTER,5283,76,112,9722,0.9172206065641878,19256,805,18451,17662
2023-01-13,thedevastator,4,288,GRANDMASTER,4394,85,52,2542,1.188271053102092,5593,157,5436,6646
2023-01-13,cpmpml,5,139,GRANDMASTER,4230,451,585,4517,3.099540112416965,9785,459,9326,30329
2023-01-13,ravi20076,6,320,MASTER,3468,32,35,2980,0.9156817780913742,5669,64,5605,5191
2023-01-13,ambrosm,7,34,GRANDMASTER,2480,66,60,434,6.8384279475982535,687,55,632,4698
2023-01-13,carlmcbrideellis,8,140,GRANDMASTER,2130,103,120,1386,3.0831721470019344,2068,136,1932,6376
2023-01-13,philippsinger,9,103,GRANDMASTER,1986,147,216,1131,3.932188463232056,2271,59,2212,8930
2023-01-13,dschettler8845,10,114,GRANDMASTER,1889,74,51,511,3.640216411181244,1109,126,983,4037
2023-01-13,remekkinas,11,189,GRANDMASTER,1849,70,34,930,2.310872894333844,1959,78,1881,4527
2023-01-13,radek1,12,98,MASTER,1707,58,24,405,4.077751196172249,836,84,752,3409
2023-01-13,vad13irt,13,159,GRANDMASTER,1662,72,36,709,2.738693467336684,1393,101,1292,3815
2023-01-13,nancyalaswad90,14,307,MASTER,1631,45,10,1161,0.9926470588235294,3128,53,3075,3105
2023-01-13,usharengaraju,15,93,GRANDMASTER,1628,103,34,881,4.15430463576159,1510,154,1356,6273
2023-01-13,raddar,16,39,GRANDMASTER,1517,107,125,517,6.240494296577947,1052,68,984,6565
2023-01-13,abhishek,17,126,GRANDMASTER,1313,150,149,906,3.418362927674318,2309,270,2039,7893
2023-01-13,tilii7,18,120,GRANDMASTER,1270,104,163,1032,3.5751937984496123,1935,140,1795,6918
2023-01-13,theoviel,19,76,GRANDMASTER,1248,82,67,490,4.639269406392694,876,60,816,4064
2023-01-13,gunesevitan,20,110,GRANDMASTER,1248,100,95,672,3.771915584415584,1232,108,1124,4647
2023-01-13,muhammedtausif,21,303,MASTER,1210,19,33,1086,1.015858208955224,2144,125,2019,2178
2023-01-13,mugentk,22,12,GRANDMASTER,1179,81,51,615,10.348754448398576,843,52,791,8724
2023-01-13,ravishah1,23,21,EXPERT,1155,39,14,114,8.610328638497652,213,69,144,1834
2023-01-13,faisaljanjua0555,24,326,EXPERT,1094,4,6,1029,0.8552774755168662,1838,58,1780,1572
2023-01-13,init27,25,118,GRANDMASTER,1081,65,57,495,3.607347876004592,871,114,757,3142
2023-01-13,surajjha101,26,297,EXPERT,1066,22,14,1170,1.061756373937677,1765,16,1749,1874
2023-01-13,lucamassaron,27,112,GRANDMASTER,1049,65,37,477,3.721111111111111,900,113,787,3349
2023-01-13,michau96,28,259,MASTER,1041,45,35,741,1.4907529722589168,1514,81,1433,2257
2023-01-13,lucasmorin,29,169,MASTER,1037,45,55,522,2.5030800821355235,974,101,873,2438
2023-01-13,yacharki,30,350,EXPERT,1037,7,13,1027,0.7489742633345766,2681,88,2593,2008
2023-01-13,xhlulu,31,61,GRANDMASTER,1035,74,61,376,5.177615571776156,822,134,688,4256
2023-01-13,awsaf49,32,143,MASTER,1033,41,26,320,3.047936085219708,751,83,668,2289
2023-01-13,andradaolteanu,33,27,MASTER,1030,41,27,186,7.629943502824859,354,66,288,2701
2023-01-13,kirderf,34,214,GRANDMASTER,1013,56,71,498,2.0290088638195005,1241,197,1044,2518
2023-01-13,ruchi798,35,50,GRANDMASTER,1001,50,39,420,5.711864406779661,531,102,429,3033
2023-01-13,yasufuminakama,36,38,MASTER,960,41,26,216,6.27,400,26,374,2508
2023-01-13,crodoc,37,119,MASTER,951,44,17,203,3.583333333333333,444,62,382,1591
2023-01-13,crained,38,127,GRANDMASTER,949,56,39,436,3.394994559303591,919,151,768,3120
2023-01-13,nejumi,39,26,EXPERT,947,66,29,94,7.645885286783042,401,83,318,3066
2023-01-13,desalegngeb,40,254,MASTER,934,27,37,870,1.601851851851852,1404,74,1330,2249
2023-01-13,nbroad,41,129,MASTER,914,42,42,308,3.3045774647887325,568,62,506,1877
2023-01-13,kritidoneria,42,247,MASTER,905,43,40,698,1.7079924480805535,1589,167,1422,2714
2023-01-13,mragpavank,43,241,GRANDMASTER,903,51,26,660,1.745983167559296,1307,157,1150,2282
2023-01-13,caesarmario,44,396,EXPERT,891,3,2,1355,0.4614465032875074,3346,3,3343,1544
2023-01-13,titericz,45,30,GRANDMASTER,885,110,121,526,7.108673978065803,1003,58,945,7130
2023-01-13,christofhenkel,46,47,GRANDMASTER,879,122,128,515,5.791977611940299,1072,84,988,6209
2023-01-13,haqishen,47,40,MASTER,878,55,36,261,6.228828828828829,555,49,506,3457
2023-01-13,samuelcortinhas,48,227,MASTER,876,27,24,428,1.9176788124156543,741,85,656,1421
2023-01-13,kaggleqrdl,49,293,MASTER,867,13,38,473,1.1153846153846154,1144,107,1037,1276
2023-01-13,robikscube,50,137,GRANDMASTER,864,84,65,693,3.1130434782608694,1265,85,1180,3938
2023-01-13,aerdem4,51,65,GRANDMASTER,861,99,116,444,4.977142857142857,875,66,809,4355
2023-01-13,alejopaullier,52,124,MASTER,858,30,28,171,3.445427728613569,339,75,264,1168
2023-01-13,gogo827jz,53,69,GRANDMASTER,857,68,81,628,4.874230430958663,1137,89,1048,5542
2023-01-13,kyakovlev,54,41,GRANDMASTER,829,65,80,436,6.095348837209302,860,32,828,5242
2023-01-13,ootake,55,16,MASTER,817,46,55,119,9.614785992217898,257,13,244,2471
2023-01-13,varunsaikanuri,56,378,EXPERT,816,3,0,854,0.6116442738323736,1563,5,1558,956
2023-01-13,sudalairajkumar,57,97,GRANDMASTER,795,61,46,418,4.083645443196005,801,91,710,3271
2023-01-13,thedrcat,58,83,MASTER,784,42,26,228,4.422535211267606,426,64,362,1884
2023-01-13,headsortails,59,238,GRANDMASTER,774,113,77,675,1.7737937140327578,2259,151,2108,4007
2023-01-13,mattop,60,340,EXPERT,773,4,7,861,0.7830907830907831,1443,15,1428,1130
2023-01-13,rdizzl3,61,75,GRANDMASTER,766,58,54,413,4.710597826086956,736,68,668,3467
2023-01-13,ragnar123,62,153,MASTER,766,29,46,371,2.869029275808937,649,54,595,1862
2023-01-13,shubhamptrivedi,63,315,EXPERT,763,31,2,463,0.9352850539291218,1298,30,1268,1214
2023-01-13,kmldas,64,136,GRANDMASTER,762,57,46,423,3.1271523178807947,755,180,575,2361
2023-01-13,trushk,65,154,MASTER,738,34,31,280,2.8566037735849057,530,47,483,1514
2023-01-13,karnikakapoor,66,324,EXPERT,737,7,6,1697,0.87336860670194,2835,12,2823,2476
2023-01-13,snnclsr,67,105,MASTER,729,30,27,168,3.9014084507042255,355,59,296,1385
2023-01-13,kinnerakiran,68,330,EXPERT,727,10,32,419,0.8289047310434219,1543,209,1334,1279
2023-01-13,iamsouravbanerjee,69,262,EXPERT,724,22,4,717,1.4309545875810936,1079,25,1054,1544
2023-01-13,group16,70,87,MASTER,712,45,48,418,4.277929155313352,734,53,681,3140
2023-01-13,tyonemoto,71,4,MASTER,706,41,65,178,12.66158536585366,328,24,304,4153
2023-01-13,tanmay111999,72,323,EXPERT,692,6,0,663,0.8825910931174089,988,8,980,872
2023-01-13,gpreda,73,166,GRANDMASTER,677,62,70,579,2.608117564730581,1429,186,1243,3727
2023-01-13,ohseokkim,74,361,EXPERT,673,2,3,1294,0.6894977168949772,2409,8,2401,1661
2023-01-13,odins0n,75,279,EXPERT,671,12,14,587,1.2480211081794197,1137,14,1123,1419
2023-01-13,hasanbasriakcay,76,295,EXPERT,659,15,10,701,1.0880626223091976,1022,38,984,1112
2023-01-13,slawekbiel,77,60,MASTER,656,28,23,197,5.211764705882353,340,32,308,1772
2023-01-13,allohvk,78,193,MASTER,654,26,32,541,2.26095423563778,1027,52,975,2322
2023-01-13,kneroma,79,43,MASTER,653,51,26,215,6.014117647058823,425,53,372,2556
2023-01-13,eisgandar,80,349,EXPERT,648,4,2,739,0.750201450443191,1241,27,1214,931
2023-01-13,drhabib,81,82,GRANDMASTER,647,55,79,420,4.4605263157894735,760,21,739,3390
2023-01-13,tanulsingh077,82,130,MASTER,647,42,30,307,3.257553956834532,695,70,625,2264
2023-01-13,senkin13,83,35,EXPERT,644,27,13,142,6.347079037800687,291,31,260,1847
2023-01-13,pythonafroz,84,383,EXPERT,644,1,4,757,0.5899280575539568,1390,5,1385,820
2023-01-13,bansodesandeep,85,338,EXPERT,635,2,0,690,0.7851083883129123,1061,1,1060,833
2023-01-13,tunguz,86,59,GRANDMASTER,632,154,168,722,5.220527045769765,1442,164,1278,7528
2023-01-13,duykhanh99,87,134,MASTER,631,34,28,453,3.141321044546851,651,50,601,2045
2023-01-13,kalilurrahman,88,249,MASTER,623,25,33,346,1.6781609195402298,870,119,751,1460
2023-01-13,soumendraprasad,89,280,EXPERT,623,7,11,423,1.2261146496815287,628,62,566,770
2023-01-13,arezoodahesh,90,334,EXPERT,620,4,0,896,0.8227758007117437,1405,4,1401,1156
2023-01-13,shivamb,91,160,GRANDMASTER,616,51,29,440,2.731083844580777,978,77,901,2671
2023-01-13,azminetoushikwasi,92,89,MASTER,614,23,35,158,4.232558139534884,215,71,144,910
2023-01-13,jonaspalucibarbosa,93,147,EXPERT,595,12,18,372,3.0,597,30,567,1791
2023-01-13,lordozvlad,94,327,EXPERT,588,8,8,907,0.8387096774193549,1519,12,1507,1274
2023-01-13,konradb,95,152,GRANDMASTER,579,84,95,647,2.8908132530120483,1328,116,1212,3839
2023-01-13,khashayarrahimi94,96,363,EXPERT,573,1,6,568,0.6828844483058211,1151,50,1101,786
2023-01-13,yassinealouini,97,230,MASTER,572,46,55,713,1.8835913312693493,1615,157,1458,3042
2023-01-13,cv13j0,98,351,EXPERT,572,4,5,834,0.7439953134153485,1707,23,1684,1270
2023-01-13,ramjasmaurya,99,282,EXPERT,564,5,17,525,1.2196969696969695,924,107,817,1127
2023-01-13,goldenlock,100,181,EXPERT,562,8,21,216,2.3759036144578314,415,24,391,986
2023-01-13,mrinath,101,258,MASTER,559,24,26,431,1.5140997830802605,922,77,845,1396
2023-01-13,hiroshioshio,102,1,EXPERT,554,33,36,56,16.03787878787879,132,11,121,2117
2023-01-13,nischaydnk,103,197,MASTER,553,28,29,385,2.18077474892396,697,35,662,1520
2023-01-13,alexryzhkov,104,191,EXPERT,550,27,14,248,2.2857142857142856,483,44,439,1104
2023-01-13,jesucristo,105,123,GRANDMASTER,539,74,80,600,3.455056179775281,1246,190,1056,4305
2023-01-13,aminizahra,106,343,EXPERT,531,7,4,846,0.7726432532347505,1623,10,1613,1254
2023-01-13,wuwenmin,107,237,EXPERT,529,16,11,202,1.802547770700637,471,45,426,849
2023-01-13,hasibalmuzdadid,108,318,EXPERT,525,3,2,535,0.9258793969849246,796,12,784,737
2023-01-13,mobassir,109,242,GRANDMASTER,524,58,72,874,1.7357011070110702,2168,318,1850,3763
2023-01-13,faisalalsrheed,110,149,MASTER,524,23,28,238,2.973568281938326,454,83,371,1350
2023-01-13,takoihiraokazu,111,3,EXPERT,521,43,23,48,13.172932330827068,133,16,117,1752
2023-01-13,authman,112,182,GRANDMASTER,521,51,79,566,2.3737821080602304,1129,97,1032,2680
2023-01-13,anjum48,113,113,MASTER,519,39,51,278,3.654648956356736,527,54,473,1926
2023-01-13,balabaskar,114,240,EXPERT,518,22,15,407,1.7579617834394905,628,76,552,1104
2023-01-13,georgyzubkov,115,386,EXPERT,518,2,0,635,0.5751334858886347,1311,0,1311,754
2023-01-13,saurabhbagchi,116,257,EXPERT,506,18,19,627,1.5236656596173213,993,62,931,1513
2023-01-13,sandhyakrishnan02,117,266,EXPERT,505,13,17,324,1.3945945945945946,555,32,523,774
2023-01-13,avikumart,118,328,EXPERT,505,7,5,486,0.8338983050847457,885,15,870,738
2023-01-13,jpmiller,119,164,GRANDMASTER,487,51,68,467,2.6529006882989186,1017,125,892,2698
2023-01-13,vaillant,120,14,EXPERT,483,28,26,100,10.178217821782178,202,21,181,2056
2023-01-13,gvyshnya,121,255,EXPERT,481,13,27,843,1.570051890289103,1349,55,1294,2118
2023-01-13,artgor,122,150,GRANDMASTER,476,93,85,713,2.954601226993865,1630,76,1554,4816
2023-01-13,mohamedhanyyy,123,233,MASTER,476,18,37,625,1.8550863723608448,1042,132,910,1933
2023-01-13,tatamikenn,124,198,EXPERT,476,23,26,140,2.145933014354067,418,59,359,897
2023-01-13,heyrobin,125,312,EXPERT,476,7,2,711,0.9723593287265548,1013,13,1000,985
2023-01-13,onodera,126,48,MASTER,471,64,64,248,5.757798165137615,545,36,509,3138
2023-01-13,alexandervc,127,265,EXPERT,469,14,29,154,1.3946957878315132,641,202,439,894
2023-01-13,ipythonx,128,199,MASTER,468,35,37,478,2.135449735449736,945,89,856,2018
2023-01-13,ttahara,129,62,MASTER,463,38,24,172,5.156164383561644,365,42,323,1882
2023-01-13,ryosukemoriz,130,17,MASTER,459,18,60,233,9.531969309462916,391,1,390,3727
2023-01-13,takamichitoda,131,80,EXPERT,450,26,9,102,4.502347417840376,213,39,174,959
2023-01-13,programmerrdai,132,308,EXPERT,449,12,10,313,0.9784714747039828,929,133,796,909
2023-01-13,chris62,133,49,EXPERT,448,16,18,100,5.7251461988304095,171,17,154,979
2023-01-13,readoc,134,107,EXPERT,448,18,28,121,3.864541832669323,251,63,188,970
2023-01-13,serigne,135,148,GRANDMASTER,447,51,124,705,3.0,1243,50,1193,3729
2023-01-13,phalanx,136,6,EXPERT,445,29,35,69,12.313253012048191,166,18,148,2044
2023-01-13,ilu000,137,168,MASTER,441,16,60,496,2.5205949656750573,874,25,849,2203
2023-01-13,berkayalan,138,194,MASTER,440,11,51,310,2.226138032305433,681,407,274,1516
2023-01-13,ryches,139,84,GRANDMASTER,434,70,61,394,4.416983523447402,789,104,685,3485
2023-01-13,zzy990106,140,141,EXPERT,434,13,18,178,3.05685618729097,299,11,288,914
2023-01-13,pestipeti,141,71,MASTER,433,49,35,303,4.812807881773399,609,41,568,2931
2023-01-13,qusaybtoush1990,142,95,EXPERT,432,0,0,594,4.126815101645692,1033,2,1031,4263
2023-01-13,jiweiliu,143,142,GRANDMASTER,431,74,93,617,3.054172767203514,1366,137,1229,4172
2023-01-13,bamps53,144,122,MASTER,430,37,26,195,3.528604118993135,437,40,397,1542
2023-01-13,suicaokhoailang,145,66,MASTER,429,50,68,238,4.953033268101761,511,35,476,2531
2023-01-13,pranjalverma08,146,146,MASTER,427,35,35,293,3.0,563,83,480,1689
2023-01-13,muhammadahmed68,147,337,EXPERT,425,2,2,606,0.7923497267759563,915,3,912,725
2023-01-13,nakamuran,148,10,MASTER,424,17,53,180,10.60701754385965,285,0,285,3023
2023-01-13,matthewmasters,149,170,MASTER,415,23,43,573,2.499572284003422,1169,48,1121,2922
2023-01-13,kaerunantoka,150,28,EXPERT,414,17,8,55,7.436507936507937,126,17,109,937
2023-01-13,nyanpn,151,23,EXPERT,413,27,23,90,7.969387755102041,196,13,183,1562
2023-01-13,yuanzhezhou,152,205,EXPERT,413,11,10,188,2.0760869565217392,368,18,350,764
2023-01-13,yus002,153,172,MASTER,411,38,20,305,2.484375,448,26,422,1113
